CustomerID,Segment,RFM Score,Recency,Total Orders,Total Revenue,Churn Risk,Last Purchase Date
15994,Potential Loyalists,312,55,1,294.77000000000004,Medium Risk,2011-10-16 12:28:00
15996,Loyal Customers,234,88,6,739.58,Low Risk,2011-09-12 15:14:00
15998,Loyal Customers,335,37,6,2405.01,Low Risk,2011-11-03 12:45:00
16003,Champions,435,30,5,1495.97,Low Risk,2011-11-10 09:57:00
16005,Loyal Customers,533,12,4,427.11,Low Risk,2011-11-27 13:47:00
16006,Lost Customers,111,211,1,101.4,High Risk,2011-05-12 13:12:00
16007,Loyal Customers,335,48,4,1471.07,Low Risk,2011-10-23 11:05:00
16008,Loyal Customers,423,24,3,428.26,Low Risk,2011-11-16 10:32:00
16009,Loyal Customers,434,22,4,665.1600000000001,Low Risk,2011-11-17 16:51:00
16010,Potential Loyalists,123,246,3,373.75,Medium Risk,2011-04-08 10:14:00
16011,Champions,545,8,16,3148.53,Low Risk,2011-12-01 16:31:00
16012,Loyal Customers,324,35,3,961.0699999999999,Low Risk,2011-11-04 13:25:00
16013,Champions,544,8,9,869.8999999999997,Low Risk,2011-12-02 11:53:00
16014,Loyal Customers,333,36,4,498.68,Low Risk,2011-11-04 11:23:00
16015,Loyal Customers,533,4,4,560.9,Low Risk,2011-12-06 10:58:00
16016,Champions,544,3,8,1114.4099999999999,Low Risk,2011-12-06 14:35:00
16017,Potential Loyalists,312,47,1,172.02999999999997,Medium Risk,2011-10-23 12:56:00
16018,Potential Loyalists,312,39,2,295.96000000000004,Medium Risk,2011-10-31 14:13:00
16019,Champions,545,2,10,1974.03,Low Risk,2011-12-08 10:06:00
16020,Loyal Customers,424,17,3,707.0099999999999,Low Risk,2011-11-23 11:18:00
16022,At Risk,113,260,1,466.37999999999994,High Risk,2011-03-24 13:16:00
16023,Potential Loyalists,323,46,3,501.00999999999993,Medium Risk,2011-10-24 16:34:00
16024,Potential Loyalists,512,12,1,224.39,Medium Risk,2011-11-27 13:26:00
16025,Potential Loyalists,413,30,1,423.16,Medium Risk,2011-11-10 11:45:00
16026,Potential Loyalists,312,43,1,236.09,Medium Risk,2011-10-27 13:53:00
16027,At Risk,211,137,2,46.9,High Risk,2011-07-25 13:16:00
16029,Champions,345,66,16,1324.3500000000001,Low Risk,2011-10-05 12:42:00
16030,At Risk,113,310,1,312.85,High Risk,2011-02-03 11:28:00
16031,Potential Loyalists,213,92,2,410.25,Medium Risk,2011-09-08 13:07:00
16033,Champions,545,6,25,6183.77,Low Risk,2011-12-04 12:44:00
16034,Potential Loyalists,123,196,3,315.45000000000005,Medium Risk,2011-05-27 16:17:00
16036,Potential Loyalists,213,87,2,496.59000000000003,Medium Risk,2011-09-13 14:53:00
16037,Potential Loyalists,124,270,3,675.4200000000001,Medium Risk,2011-03-15 09:13:00
16038,Loyal Customers,533,8,4,378.43,Low Risk,2011-12-02 12:40:00
16040,Loyal Customers,324,65,3,989.51,Low Risk,2011-10-05 13:47:00
16042,Champions,444,22,7,1072.27,Low Risk,2011-11-17 17:50:00
16043,Loyal Customers,333,38,4,545.19,Low Risk,2011-11-02 12:50:00
16045,Loyal Customers,234,120,4,1133.4,Low Risk,2011-08-12 12:41:00
16048,At Risk,112,373,2,256.44000000000005,High Risk,2010-12-01 15:28:00
16049,Loyal Customers,324,40,3,888.54,Low Risk,2011-10-30 13:19:00
16050,At Risk,211,174,1,64.98,High Risk,2011-06-19 11:44:00
16052,Potential Loyalists,312,54,1,279.74,Medium Risk,2011-10-16 15:13:00
16053,Potential Loyalists,314,33,2,1025.65,Medium Risk,2011-11-07 11:21:00
16054,Potential Loyalists,214,145,1,608.56,Medium Risk,2011-07-17 13:08:00
16055,Lost Customers,111,221,1,60.150000000000006,High Risk,2011-05-03 09:26:00
16056,Potential Loyalists,313,45,1,435.25,Medium Risk,2011-10-25 15:19:00
16057,Champions,545,4,10,1759.0700000000002,Low Risk,2011-12-05 16:36:00
16059,Loyal Customers,334,66,6,1173.06,Low Risk,2011-10-05 09:56:00
16062,Loyal Customers,533,10,4,571.5199999999999,Low Risk,2011-11-30 12:15:00
16063,At Risk,113,260,1,335.32000000000005,High Risk,2011-03-24 14:56:00
16065,At Risk,113,365,1,311.09000000000003,High Risk,2010-12-09 13:03:00
16066,Loyal Customers,434,17,5,973.8399999999999,Low Risk,2011-11-23 11:54:00
16070,Loyal Customers,414,22,2,816.4500000000002,Low Risk,2011-11-17 15:50:00
16071,Potential Loyalists,312,45,1,299.29,Medium Risk,2011-10-26 11:14:00
16072,Lost Customers,111,288,1,125.45000000000002,High Risk,2011-02-24 14:32:00
16073,Lost Customers,111,292,1,0.0,High Risk,2011-02-21 12:33:00
16076,Champions,545,3,9,1985.1100000000001,Low Risk,2011-12-06 14:59:00
16078,Lost Customers,111,284,1,79.2,High Risk,2011-03-01 09:47:00
16079,Potential Loyalists,411,17,2,71.34,Medium Risk,2011-11-23 12:48:00
16080,At Risk,212,82,2,217.16000000000003,High Risk,2011-09-19 10:42:00
16081,Loyal Customers,335,56,5,2229.27,Low Risk,2011-10-14 13:06:00
16083,Potential Loyalists,214,101,2,606.14,Medium Risk,2011-08-31 10:47:00
16084,At Risk,113,299,1,358.68,High Risk,2011-02-13 16:05:00
16085,Loyal Customers,434,23,5,745.8,Low Risk,2011-11-16 13:24:00
16086,Loyal Customers,334,59,6,794.06,Low Risk,2011-10-11 13:09:00
16091,At Risk,212,155,2,303.56000000000006,High Risk,2011-07-08 08:45:00
16092,Loyal Customers,234,115,4,752.5600000000001,Low Risk,2011-08-17 10:46:00
16093,At Risk,211,107,1,17.0,High Risk,2011-08-25 11:09:00
16094,Champions,534,12,6,834.63,Low Risk,2011-11-28 12:45:00
16096,Lost Customers,111,264,1,124.62,High Risk,2011-03-20 13:38:00
16097,Lost Customers,111,240,1,110.4,High Risk,2011-04-13 13:47:00
16098,Loyal Customers,244,88,7,988.51,Low Risk,2011-09-13 09:59:00
16099,Loyal Customers,324,50,3,731.8999999999997,Low Risk,2011-10-20 13:13:00
16101,Loyal Customers,524,9,3,1211.6,Low Risk,2011-11-30 16:54:00
16102,Loyal Customers,325,42,3,1562.74,Low Risk,2011-10-28 13:19:00
16103,Potential Loyalists,233,80,4,468.6,Medium Risk,2011-09-21 11:55:00
16104,Potential Loyalists,312,62,1,192.21,Medium Risk,2011-10-09 10:23:00
16105,At Risk,112,249,1,165.6,High Risk,2011-04-05 10:13:00
16106,At Risk,311,66,1,108.38,High Risk,2011-10-05 10:37:00
16107,Loyal Customers,433,29,6,531.9,Low Risk,2011-11-11 12:41:00
16108,Potential Loyalists,214,85,1,811.5799999999998,Medium Risk,2011-09-16 11:48:00
16109,At Risk,112,219,2,208.32000000000002,High Risk,2011-05-05 09:17:00
16110,Loyal Customers,324,45,3,1170.5500000000002,Low Risk,2011-10-25 14:35:00
16112,At Risk,211,143,2,100.7,High Risk,2011-07-19 14:28:00
16113,Lost Customers,111,183,1,103.9,High Risk,2011-06-09 16:16:00
16114,At Risk,211,171,1,135.75000000000003,High Risk,2011-06-22 10:13:00
16115,Champions,545,10,8,1420.08,Low Risk,2011-11-30 11:32:00
16116,At Risk,113,212,1,388.22999999999996,High Risk,2011-05-12 12:01:00
16117,At Risk,112,190,1,195.31000000000003,High Risk,2011-06-03 11:42:00
16119,Loyal Customers,513,8,2,363.9599999999999,Low Risk,2011-12-01 15:11:00
16120,Loyal Customers,333,59,4,588.1,Low Risk,2011-10-11 14:22:00
16121,Potential Loyalists,314,57,2,776.06,Medium Risk,2011-10-13 12:59:00
16122,Potential Loyalists,233,73,4,342.18000000000006,Medium Risk,2011-09-27 15:34:00
16123,Potential Loyalists,312,52,1,254.87999999999997,Medium Risk,2011-10-19 09:18:00
16124,Lost Customers,111,316,2,89.60000000000001,High Risk,2011-01-27 16:05:00
16125,At Risk,112,367,1,255.6,High Risk,2010-12-07 15:48:00
16126,Champions,435,29,4,4392.730000000001,Low Risk,2011-11-10 16:03:00
16127,Potential Loyalists,313,39,1,558.8,Medium Risk,2011-10-31 13:58:00
16128,Champions,435,18,5,1739.4700000000005,Low Risk,2011-11-22 11:14:00
16131,Loyal Customers,335,52,5,1506.44,Low Risk,2011-10-19 11:53:00
16133,Champions,545,4,41,5728.030000000001,Low Risk,2011-12-06 11:24:00
16134,Loyal Customers,423,22,3,586.2900000000001,Low Risk,2011-11-18 10:05:00
16135,At Risk,112,263,1,300.20000000000005,High Risk,2011-03-22 12:30:00
16136,Potential Loyalists,323,60,3,535.94,Medium Risk,2011-10-11 09:10:00
16139,Loyal Customers,424,19,3,635.4100000000001,Low Risk,2011-11-21 08:37:00
16140,Potential Loyalists,323,53,3,501.9,Medium Risk,2011-10-18 10:59:00
16141,Potential Loyalists,213,88,1,399.34999999999997,Medium Risk,2011-09-12 13:11:00
16142,At Risk,113,250,1,356.0400000000001,High Risk,2011-04-04 10:16:00
16143,Champions,545,3,7,1885.4900000000002,Low Risk,2011-12-06 14:13:00
16145,Champions,545,9,18,3152.0,Low Risk,2011-12-01 10:33:00
16146,At Risk,113,204,2,539.2799999999999,High Risk,2011-05-20 08:39:00
16147,At Risk,212,134,1,243.07999999999998,High Risk,2011-07-29 09:57:00
16149,Potential Loyalists,512,5,2,251.24,Medium Risk,2011-12-05 11:29:00
16150,Champions,345,39,10,1748.4199999999998,Low Risk,2011-11-01 09:29:00
16152,Potential Loyalists,114,269,1,664.86,Medium Risk,2011-03-16 09:47:00
16153,Loyal Customers,335,50,5,1412.73,Low Risk,2011-10-21 10:50:00
16156,Champions,545,9,13,2543.99,Low Risk,2011-12-01 12:42:00
16157,Loyal Customers,433,16,4,332.45000000000005,Low Risk,2011-11-24 11:41:00
16159,At Risk,113,282,1,348.2000000000001,High Risk,2011-03-03 12:27:00
16160,Potential Loyalists,321,64,3,128.39999999999998,Medium Risk,2011-10-06 18:30:00
16161,Champions,545,2,24,4373.22,Low Risk,2011-12-08 12:10:00
16163,Lost Customers,111,365,1,50.1,High Risk,2010-12-09 16:28:00
16164,Loyal Customers,424,17,3,678.54,Low Risk,2011-11-22 15:04:00
16168,Champions,545,11,21,1372.8200000000002,Low Risk,2011-11-29 12:45:00
16169,Champions,535,8,4,1651.8200000000002,Low Risk,2011-12-01 15:28:00
16170,Champions,345,51,7,1572.52,Low Risk,2011-10-20 08:21:00
16171,At Risk,311,59,1,73.2,High Risk,2011-10-11 14:51:00
16172,Loyal Customers,234,95,5,1066.3100000000002,Low Risk,2011-09-05 13:22:00
16173,Champions,444,16,7,1156.17,Low Risk,2011-11-24 10:53:00
16174,Potential Loyalists,213,126,2,313.0,Medium Risk,2011-08-05 13:26:00
16175,Loyal Customers,234,94,4,783.9399999999999,Low Risk,2011-09-06 14:32:00
16177,Potential Loyalists,312,50,1,164.35000000000002,Medium Risk,2011-10-20 12:57:00
16178,At Risk,212,138,1,150.10000000000002,High Risk,2011-07-24 16:05:00
16179,At Risk,311,61,1,135.88,High Risk,2011-10-10 09:41:00
16180,Loyal Customers,245,100,10,1879.83,Low Risk,2011-08-31 16:28:00
16181,At Risk,212,73,1,152.04000000000002,High Risk,2011-09-27 13:38:00
16182,At Risk,211,72,1,49.8,High Risk,2011-09-28 13:23:00
16183,Potential Loyalists,312,67,1,237.46000000000004,Medium Risk,2011-10-03 14:59:00
16184,Loyal Customers,333,64,6,578.8800000000001,Low Risk,2011-10-06 17:43:00
16185,Potential Loyalists,413,17,2,449.46000000000004,Medium Risk,2011-11-23 09:41:00
16186,Champions,445,23,13,3442.03,Low Risk,2011-11-17 12:43:00
16187,Champions,445,32,16,4964.46,Low Risk,2011-11-08 09:50:00
16188,Loyal Customers,334,45,4,893.0200000000001,Low Risk,2011-10-26 12:19:00
16189,Potential Loyalists,411,16,2,125.58,Medium Risk,2011-11-24 11:47:00
16190,At Risk,311,40,1,94.99000000000001,High Risk,2011-10-30 15:59:00
16191,Champions,545,3,21,2661.2200000000003,Low Risk,2011-12-07 11:26:00
16193,At Risk,112,237,1,280.63,High Risk,2011-04-17 11:45:00
16198,At Risk,212,75,1,286.281,High Risk,2011-09-25 14:58:00
16200,Loyal Customers,514,4,2,781.02,Low Risk,2011-12-05 14:40:00
16201,Champions,535,3,5,1689.02,Low Risk,2011-12-06 16:02:00
16202,At Risk,112,361,1,211.82,High Risk,2010-12-14 10:43:00
16203,Loyal Customers,333,59,5,592.9,Low Risk,2011-10-12 12:31:00
16204,Potential Loyalists,413,23,1,384.18,Medium Risk,2011-11-16 13:40:00
16205,Loyal Customers,434,31,4,609.9299999999998,Low Risk,2011-11-09 09:32:00
16206,Loyal Customers,333,55,4,490.21000000000004,Low Risk,2011-10-16 10:41:00
16207,Potential Loyalists,412,25,1,262.78,Medium Risk,2011-11-14 13:51:00
16208,Potential Loyalists,313,45,2,458.6599999999999,Medium Risk,2011-10-26 11:36:00
16209,Loyal Customers,234,89,4,690.73,Low Risk,2011-09-12 11:58:00
16210,Champions,545,2,14,1525.9,Low Risk,2011-12-08 12:36:00
16211,Potential Loyalists,213,81,2,329.2200000000001,Medium Risk,2011-09-19 16:23:00
16212,Loyal Customers,423,19,3,534.24,Low Risk,2011-11-20 13:00:00
16213,At Risk,211,79,1,82.49999999999999,High Risk,2011-09-22 10:03:00
16214,Potential Loyalists,224,171,3,653.4499999999999,Medium Risk,2011-06-22 11:30:00
16215,At Risk,212,81,1,186.90000000000003,High Risk,2011-09-20 10:18:00
16216,At Risk,113,267,1,543.78,High Risk,2011-03-17 15:34:00
16217,At Risk,122,235,3,245.20000000000005,High Risk,2011-04-18 13:31:00
16218,Loyal Customers,434,30,6,1091.18,Low Risk,2011-11-10 09:59:00
16221,Loyal Customers,324,37,3,656.1800000000001,Low Risk,2011-11-03 11:43:00
16222,At Risk,113,318,1,570.9,High Risk,2011-01-25 13:38:00
16224,Loyal Customers,334,57,4,1061.35,Low Risk,2011-10-13 17:51:00
16225,Loyal Customers,334,45,5,1046.52,Low Risk,2011-10-26 08:30:00
16226,At Risk,122,203,3,181.2,High Risk,2011-05-20 14:41:00
16227,Lost Customers,111,219,2,64.02000000000001,High Risk,2011-05-04 16:27:00
16229,Potential Loyalists,214,87,2,716.4,Medium Risk,2011-09-13 17:16:00
16230,At Risk,113,190,2,516.53,High Risk,2011-06-03 10:06:00
16232,Loyal Customers,334,33,5,795.88,Low Risk,2011-11-07 11:12:00
16233,Potential Loyalists,213,71,2,373.38000000000005,Medium Risk,2011-09-29 17:27:00
16235,Loyal Customers,333,41,5,568.71,Low Risk,2011-10-30 10:56:00
16236,Potential Loyalists,213,78,1,356.8,Medium Risk,2011-09-22 14:10:00
16239,Potential Loyalists,323,57,3,363.2,Medium Risk,2011-10-14 08:29:00
16240,Champions,535,9,4,1859.0700000000002,Low Risk,2011-11-30 17:07:00
16241,Champions,545,10,13,2151.75,Low Risk,2011-11-30 11:08:00
16242,Champions,545,8,8,3164.03,Low Risk,2011-12-01 15:12:00
16243,Potential Loyalists,312,34,2,214.70000000000002,Medium Risk,2011-11-06 12:32:00
16244,Potential Loyalists,115,212,2,1433.4,Medium Risk,2011-05-12 10:18:00
16245,Loyal Customers,434,24,4,1169.5600000000002,Low Risk,2011-11-16 10:14:00
16247,At Risk,211,170,1,42.38,High Risk,2011-06-22 14:23:00
16248,Potential Loyalists,312,62,1,152.94,Medium Risk,2011-10-09 11:32:00
16249,Loyal Customers,334,53,5,1019.54,Low Risk,2011-10-18 10:07:00
16250,At Risk,112,261,2,275.14,High Risk,2011-03-23 15:07:00
16252,Lost Customers,111,366,1,0.0,High Risk,2010-12-08 16:15:00
16253,Loyal Customers,315,67,2,2104.68,Low Risk,2011-10-04 09:09:00
16255,Champions,445,17,10,1933.06,Low Risk,2011-11-23 12:40:00
16256,Lost Customers,111,258,2,98.55000000000001,High Risk,2011-03-27 12:14:00
16258,Loyal Customers,335,45,5,2929.7600000000007,Low Risk,2011-10-25 13:30:00
16260,Potential Loyalists,312,51,1,241.15,Medium Risk,2011-10-20 09:40:00
16261,Loyal Customers,433,17,4,456.0399999999999,Low Risk,2011-11-22 17:23:00
16262,Lost Customers,111,361,1,0.0,High Risk,2010-12-14 11:55:00
16265,Champions,545,9,11,3827.6099999999997,Low Risk,2011-11-30 16:41:00
16266,Loyal Customers,243,74,7,534.19,Low Risk,2011-09-27 12:08:00
16268,Potential Loyalists,213,71,2,495.2,Medium Risk,2011-09-29 18:30:00
16270,Potential Loyalists,114,353,1,672.4900000000001,Medium Risk,2010-12-21 14:26:00
16271,Loyal Customers,434,16,4,1221.8500000000001,Low Risk,2011-11-24 12:12:00
16272,Potential Loyalists,213,117,1,411.7,Medium Risk,2011-08-15 10:54:00
16274,At Risk,112,373,1,155.35,High Risk,2010-12-01 15:35:00
16275,At Risk,112,197,1,294.61999999999995,High Risk,2011-05-27 12:41:00
16276,At Risk,212,177,1,177.0,High Risk,2011-06-16 09:34:00
16278,At Risk,212,94,2,184.03,High Risk,2011-09-06 13:59:00
16279,Champions,435,21,4,1341.6000000000001,Low Risk,2011-11-18 15:00:00
16281,At Risk,211,72,1,121.5,High Risk,2011-09-28 14:57:00
16282,Lost Customers,111,340,1,129.75,High Risk,2011-01-04 11:42:00
16283,Champions,544,6,7,1274.1100000000001,Low Risk,2011-12-04 12:08:00
16284,Loyal Customers,414,31,2,752.89,Low Risk,2011-11-08 16:12:00
16287,At Risk,211,170,1,125.22,High Risk,2011-06-23 09:08:00
16292,At Risk,212,117,2,264.5,High Risk,2011-08-14 14:30:00
16293,Champions,545,9,11,1733.2400000000002,Low Risk,2011-12-01 09:13:00
16295,Champions,534,10,4,764.4599999999999,Low Risk,2011-11-30 08:17:00
16297,At Risk,122,213,3,262.34000000000003,High Risk,2011-05-11 11:15:00
16298,Loyal Customers,423,23,3,385.19999999999993,Low Risk,2011-11-17 11:59:00
16302,At Risk,212,127,1,233.22,High Risk,2011-08-05 09:44:00
16303,Champions,435,26,4,3838.98,Low Risk,2011-11-14 10:49:00
16305,Potential Loyalists,213,139,1,361.21999999999986,Medium Risk,2011-07-24 12:18:00
16306,Potential Loyalists,143,214,9,531.62,Medium Risk,2011-05-10 12:12:00
16309,Potential Loyalists,213,106,2,488.27,Medium Risk,2011-08-25 15:35:00
16311,Potential Loyalists,413,18,2,568.8900000000001,Medium Risk,2011-11-22 08:54:00
16313,Potential Loyalists,512,3,2,185.72,Medium Risk,2011-12-06 13:02:00
16315,Lost Customers,111,331,1,142.02,High Risk,2011-01-13 11:57:00
16316,Champions,345,64,9,1712.2200000000003,Low Risk,2011-10-06 13:48:00
16317,Potential Loyalists,224,120,3,1043.13,Medium Risk,2011-08-12 12:46:00
16318,Potential Loyalists,312,35,1,286.9,Medium Risk,2011-11-04 13:05:00
16319,Lost Customers,111,218,1,118.80000000000001,High Risk,2011-05-06 11:27:00
16320,Potential Loyalists,214,172,2,897.6399999999999,Medium Risk,2011-06-20 15:25:00
16321,Loyal Customers,243,72,7,346.80000000000007,Low Risk,2011-09-28 14:55:00
16322,Potential Loyalists,512,1,2,263.1,Medium Risk,2011-12-08 15:41:00
16324,Potential Loyalists,223,128,3,357.98999999999995,Medium Risk,2011-08-03 12:58:00
16325,Loyal Customers,333,44,4,453.64000000000004,Low Risk,2011-10-26 16:29:00
16326,Champions,544,6,14,1005.22,Low Risk,2011-12-04 10:11:00
16327,Champions,435,14,6,3074.46,Low Risk,2011-11-25 13:23:00
16330,Potential Loyalists,431,18,4,104.80999999999999,Medium Risk,2011-11-22 12:24:00
16332,Champions,444,28,8,1091.8500000000001,Low Risk,2011-11-11 14:22:00
16337,At Risk,311,37,1,133.15,High Risk,2011-11-03 10:03:00
16338,At Risk,212,157,1,187.95000000000002,High Risk,2011-07-05 13:56:00
16339,Lost Customers,111,284,1,30.450000000000003,High Risk,2011-02-28 13:41:00
16340,Potential Loyalists,213,107,1,459.19,Medium Risk,2011-08-24 14:53:00
16341,Loyal Customers,434,25,6,1027.67,Low Risk,2011-11-15 09:12:00
16342,Potential Loyalists,232,75,4,193.96,Medium Risk,2011-09-25 14:36:00
16343,Potential Loyalists,412,16,2,278.83,Medium Risk,2011-11-23 17:45:00
16344,At Risk,211,158,1,65.4,High Risk,2011-07-04 15:50:00
16345,Potential Loyalists,313,44,1,403.91,Medium Risk,2011-10-26 16:03:00
16347,Loyal Customers,513,11,2,578.9300000000001,Low Risk,2011-11-28 13:14:00
16348,Champions,444,32,7,1066.9500000000003,Low Risk,2011-11-07 15:44:00
16349,Lost Customers,111,291,1,12.649999999999999,High Risk,2011-02-22 12:40:00
16350,Loyal Customers,434,21,5,852.3499999999999,Low Risk,2011-11-18 15:53:00
16351,At Risk,112,333,1,153.9,High Risk,2011-01-11 10:26:00
16352,Potential Loyalists,413,18,2,494.44,Medium Risk,2011-11-22 10:32:00
16353,Champions,445,18,16,2692.85,Low Risk,2011-11-22 10:39:00
16354,Potential Loyalists,312,63,2,307.25,Medium Risk,2011-10-07 14:28:00
16356,Potential Loyalists,132,198,4,211.77,Medium Risk,2011-05-26 11:51:00
16357,Potential Loyalists,323,33,3,452.28,Medium Risk,2011-11-06 16:04:00
16358,Champions,535,1,5,2027.5,Low Risk,2011-12-08 15:09:00
16359,Champions,543,7,9,429.36,Low Risk,2011-12-02 17:04:00
16360,Champions,545,5,8,2747.64,Low Risk,2011-12-05 12:16:00
16361,Champions,534,10,4,661.76,Low Risk,2011-11-30 12:32:00
16362,Champions,444,32,9,629.55,Low Risk,2011-11-07 13:01:00
16363,At Risk,311,53,1,75.36000000000001,High Risk,2011-10-17 14:14:00
16364,Loyal Customers,513,12,2,436.99000000000007,Low Risk,2011-11-28 11:27:00
16365,Loyal Customers,443,18,7,311.06,Low Risk,2011-11-22 11:24:00
16366,Potential Loyalists,412,19,1,281.9,Medium Risk,2011-11-21 08:19:00
16367,Potential Loyalists,314,37,2,623.5599999999997,Medium Risk,2011-11-02 13:13:00
16368,Loyal Customers,513,2,2,391.31999999999994,Low Risk,2011-12-07 13:12:00
16369,Loyal Customers,425,18,3,1309.0400000000002,Low Risk,2011-11-21 16:25:00
16370,Loyal Customers,234,82,4,936.0600000000001,Low Risk,2011-09-18 15:55:00
16372,Potential Loyalists,312,33,2,253.62999999999997,Medium Risk,2011-11-06 13:08:00
16374,Potential Loyalists,313,66,2,335.78,Medium Risk,2011-10-04 15:21:00
16376,Loyal Customers,524,9,3,708.8900000000001,Low Risk,2011-12-01 11:38:00
16378,Potential Loyalists,123,247,3,349.45000000000005,Medium Risk,2011-04-06 15:07:00
16379,Champions,535,4,4,2006.68,Low Risk,2011-12-05 15:38:00
16380,At Risk,311,61,1,121.04,High Risk,2011-10-09 15:40:00
16383,Potential Loyalists,213,75,2,503.99,Medium Risk,2011-09-26 12:45:00
16384,Potential Loyalists,213,90,2,502.2,Medium Risk,2011-09-11 11:19:00
16385,Potential Loyalists,323,60,3,453.01,Medium Risk,2011-10-10 13:12:00
16386,Potential Loyalists,412,29,2,255.22000000000003,Medium Risk,2011-11-11 12:28:00
16387,Lost Customers,111,323,1,70.56,High Risk,2011-01-21 11:34:00
16389,Loyal Customers,334,53,5,771.8100000000001,Low Risk,2011-10-17 14:41:00
16392,At Risk,112,270,1,197.34,High Risk,2011-03-15 12:11:00
16393,Champions,545,2,20,3013.94,Low Risk,2011-12-07 12:51:00
16394,Loyal Customers,344,57,8,750.74,Low Risk,2011-10-14 09:48:00
